from,to,comm_from,comm_to
29,208,1,1
4,280,1,1
77,544,1,1
12,478,1,1
211,276,1,1
9,234,1,1
376,546,1,1
313,141,1,1
546,548,1,1
498,509,1,1
179,549,1,1
172,505,1,1
240,545,1,1
53,366,1,1
132,240,1,1
476,460,1,1
53,488,1,1
41,236,1,1
4,220,1,1
263,294,1,1
37,358,1,1
33,525,1,1
232,434,1,1
146,538,1,1
41,508,1,1
90,282,1,1
276,440,1,1
135,141,1,1
9,52,1,1
4,233,1,1
96,35,1,1
120,144,1,1
508,250,1,1
179,86,1,1
41,19,1,1
108,154,1,1
50,350,1,1
402,74,1,1
304,423,1,1
41,34,1,1
7,227,1,1
41,12,1,1
91,259,1,1
20,220,1,1
385,414,1,1
333,448,1,1
476,285,1,1
50,424,1,1
237,251,1,1
210,298,1,1
135,457,1,1
30,515,1,1
133,147,1,1
122,545,1,1
128,231,1,1
178,106,1,1
50,292,1,1
97,328,1,1
131,210,1,1
179,479,1,1
1,325,1,1
181,398,1,1
4,18,1,1
265,208,1,1
41,178,1,1
27,32,1,1
228,295,1,1
10,402,1,1
248,379,1,1
17,208,1,1
402,250,1,1
41,373,1,1
17,250,1,1
37,470,1,1
209,223,1,1
17,32,1,1
52,393,1,1
308,482,1,1
222,417,1,1
10,276,1,1
96,310,1,1
179,537,1,1
107,312,1,1
114,527,1,1
204,527,1,1
189,456,1,1
210,357,1,1
158,165,1,1
21,324,1,1
140,500,1,1
45,496,1,1
316,13,1,1
20,284,1,1
158,190,1,1
236,245,1,1
111,303,1,1
43,194,1,1
282,387,1,1
60,523,1,1
112,233,1,1
27,103,1,1
33,482,1,1
33,161,1,1
67,365,1,1
399,18,1,1
263,527,1,1
476,140,1,1
260,501,1,1
354,439,1,1
508,403,1,1
93,116,1,1
308,403,1,1
35,232,1,1
163,293,1,1
57,106,1,1
201,44,1,1
41,204,1,1
392,536,1,1
39,465,1,1
132,503,1,1
30,191,1,1
179,472,1,1
476,358,1,1
273,477,1,1
1,284,1,1
455,129,1,1
72,116,1,1
37,313,1,1
41,6,1,1
32,485,1,1
140,187,1,1
190,444,1,1
3,151,1,1
9,32,1,1
263,38,1,1
508,135,1,1
102,535,1,1
182,372,1,1
263,127,1,1
179,118,1,1
269,550,1,1
12,446,1,1
101,200,1,1
42,351,1,1
11,203,1,1
313,428,1,1
128,145,1,1
29,432,1,1
87,132,1,1
99,267,1,1
68,29,1,1
10,208,1,1
456,468,1,1
25,309,1,1
194,302,1,1
34,136,1,1
451,533,1,1
179,172,1,1
19,344,1,1
406,62,1,1
109,209,1,1
66,446,1,1
376,466,1,1
184,308,1,1
143,416,1,1
27,428,1,1
358,493,1,1
236,255,1,1
406,123,1,1
208,482,1,1
191,368,1,1
402,73,1,1
30,491,1,1
9,325,1,1
38,389,1,1
425,511,1,1
38,439,1,1
341,519,1,1
52,547,1,1
53,330,1,1
33,94,1,1
179,132,1,1
423,543,1,1
93,427,1,1
179,543,1,1
206,490,1,1
357,386,1,1
314,421,1,1
4,367,1,1
27,185,1,1
278,478,1,1
299,549,1,1
28,517,1,1
15,265,1,1
33,230,1,1
227,283,1,1
11,399,1,1
316,200,1,1
5,89,1,1
105,322,1,1
287,420,1,1
62,423,1,1
191,524,1,1
181,418,1,1
419,493,1,1
117,539,1,1
48,534,1,1
322,495,1,1
508,499,1,1
263,197,1,1
75,520,1,1
208,132,1,1
53,463,1,1
35,477,1,1
134,239,1,1
6,476,1,1
87,382,1,1
219,539,1,1
125,317,1,1
35,502,1,1
82,248,1,1
3,393,1,1
178,523,1,1
96,380,1,1
45,486,1,1
410,449,1,1
312,450,1,1
53,444,1,1
7,57,1,1
175,372,1,1
313,425,1,1
60,501,1,1
265,388,1,1
326,410,1,1
31,257,1,1
311,317,1,1
12,541,1,1
147,223,1,1
208,391,1,1
406,299,1,1
508,178,1,1
234,284,1,1
25,507,1,1
41,411,1,1
192,448,1,1
33,45,1,1
29,48,1,1
356,370,1,1
10,74,1,1
127,128,1,1
108,433,1,1
179,435,1,1
498,523,1,1
53,143,1,1
6,51,1,1
246,510,1,1
20,38,1,1
28,238,1,1
167,446,1,1
328,555,1,1
83,314,1,1
508,367,1,1
452,520,1,1
183,221,1,1
107,223,1,1
33,145,1,1
147,246,1,1
141,375,1,1
32,395,1,1
28,355,1,1
5,48,1,1
476,265,1,1
199,530,1,1
227,350,1,1
9,431,1,1
208,500,1,1
51,355,1,1
295,460,1,1
7,118,1,1
43,457,1,1
107,193,1,1
20,247,1,1
30,37,1,1
51,497,1,1
308,512,1,1
437,472,1,1
327,343,1,1
312,454,1,1
50,538,1,1
160,408,1,1
90,322,1,1
358,421,1,1
9,43,1,1
108,510,1,1
190,191,1,1
88,191,1,1
13,135,1,1
86,159,1,1
41,26,1,1
328,497,1,1
292,324,1,1
364,441,1,1
97,447,1,1
52,62,1,1
50,427,1,1
12,501,1,1
402,61,1,1
15,183,1,1
317,322,1,1
451,535,1,1
4,299,1,1
270,330,1,1
402,314,1,1
56,252,1,1
178,434,1,1
274,286,1,1
236,401,1,1
463,356,1,1
415,491,1,1
180,420,1,1
28,192,1,1
453,475,1,1
40,490,1,1
313,420,1,1
225,526,1,1
27,383,1,1
45,291,1,1
208,99,1,1
1,265,1,1
16,372,1,1
60,491,1,1
36,473,1,1
17,143,1,1
408,524,1,1
94,123,1,1
114,282,1,1
188,493,1,1
65,100,1,1
278,405,1,1
67,250,1,1
62,206,1,1
508,506,1,1
433,480,1,1
96,252,1,1
315,420,1,1
248,254,1,1
31,33,1,1
140,511,1,1
7,371,1,1
50,505,1,1
499,230,1,1
218,479,1,1
35,464,1,1
64,125,1,1
35,150,1,1
7,288,1,1
112,126,1,1
440,515,1,1
295,361,1,1
364,502,1,1
236,316,1,1
5,228,1,1
41,38,1,1
116,305,1,1
30,474,1,1
7,28,1,1
17,463,1,1
263,52,1,1
57,82,1,1
336,554,1,1
325,412,1,1
207,315,1,1
209,213,1,1
155,389,1,1
171,459,1,1
60,541,1,1
50,116,1,1
187,240,1,1
53,160,1,1
68,411,1,1
32,215,1,1
174,361,1,1
508,553,1,1
154,467,1,1
3,322,1,1
35,37,1,1
119,278,1,1
60,123,1,1
32,211,1,1
53,1,1,1
27,387,1,1
30,30,1,1
373,546,1,1
167,383,1,1
53,44,1,1
73,18,1,1
5,528,1,1
188,517,1,1
8,15,1,1
63,412,1,1
294,447,1,1
62,312,1,1
86,161,1,1
37,499,1,1
32,168,1,1
222,548,1,1
316,296,1,1
142,164,1,1
38,213,1,1
28,52,1,1
377,455,1,1
27,522,1,1
3,129,1,1
176,343,1,1
28,112,1,1
31,512,1,1
272,327,1,1
472,479,1,1
463,245,1,1
27,325,1,1
20,445,1,1
263,313,1,1
52,207,1,1
164,544,1,1
402,552,1,1
360,441,1,1
74,124,1,1
322,343,1,1
12,506,1,1
146,302,1,1
17,56,1,1
117,528,1,1
263,157,1,1
41,378,1,1
284,373,1,1
125,306,1,1
338,475,1,1
402,96,1,1
316,60,1,1
199,390,1,1
224,231,1,1
253,441,1,1
4,339,1,1
123,455,1,1
362,366,1,1
7,540,1,1
254,549,1,1
7,376,1,1
476,310,1,1
10,52,1,1
236,438,1,1
38,248,1,1
115,193,1,1
111,462,1,1
27,60,1,1
42,149,1,1
83,19,1,1
101,378,1,1
406,389,1,1
402,250,1,1
31,160,1,1
38,235,1,1
275,300,1,1
75,343,1,1
278,390,1,1
263,384,1,1
193,311,1,1
32,167,1,1
138,517,1,1
43,19,1,1
68,106,1,1
265,280,1,1
78,295,1,1
45,547,1,1
495,552,1,1
508,300,1,1
238,421,1,1
177,212,1,1
38,60,1,1
146,231,1,1
38,325,1,1
10,265,1,1
64,258,1,1
52,56,1,1
375,553,1,1
112,351,1,1
106,461,1,1
17,235,1,1
118,201,1,1
6,371,1,1
28,472,1,1
35,218,1,1
355,467,1,1
158,491,1,1
508,28,1,1
323,483,1,1
132,409,1,1
30,362,1,1
322,466,1,1
40,304,1,1
5,57,1,1
82,517,1,1
3,72,1,1
212,331,1,1
161,484,1,1
300,322,1,1
397,482,1,1
196,227,1,1
425,429,1,1
35,314,1,1
3,26,1,1
317,429,1,1
402,147,1,1
413,521,1,1
40,24,1,1
211,287,1,1
42,412,1,1
499,131,1,1
5,238,1,1
491,498,1,1
9,325,1,1
10,70,1,1
152,365,1,1
117,546,1,1
209,260,1,1
72,409,1,1
100,398,1,1
20,439,1,1
10,52,1,1
218,528,1,1
9,279,1,1
69,432,1,1
86,282,1,1
35,540,1,1
110,440,1,1
96,495,1,1
278,538,1,1
208,535,1,1
331,380,1,1
244,246,1,1
399,309,1,1
141,129,1,1
63,294,1,1
416,445,1,1
43,266,1,1
406,243,1,1
93,461,1,1
174,369,1,1
227,439,1,1
55,415,1,1
108,366,1,1
263,536,1,1
10,537,1,1
66,324,1,1
11,119,1,1
6,266,1,1
116,442,1,1
31,35,1,1
106,13,1,1
48,361,1,1
131,360,1,1
48,253,1,1
86,529,1,1
9,406,1,1
190,303,1,1
38,435,1,1
28,405,1,1
41,356,1,1
465,521,1,1
25,108,1,1
214,19,1,1
174,482,1,1
6,141,1,1
121,417,1,1
358,425,1,1
463,479,1,1
185,359,1,1
53,415,1,1
386,437,1,1
313,118,1,1
499,352,1,1
206,385,1,1
12,401,1,1
74,246,1,1
154,211,1,1
259,275,1,1
247,401,1,1
38,278,1,1
406,75,1,1
316,245,1,1
32,291,1,1
140,284,1,1
235,448,1,1
41,32,1,1
17,467,1,1
94,372,1,1
235,457,1,1
4,76,1,1
223,550,1,1
15,269,1,1
163,525,1,1
10,79,1,1
21,500,1,1
269,546,1,1
256,403,1,1
53,480,1,1
96,132,1,1
218,256,1,1
316,79,1,1
91,387,1,1
5,40,1,1
406,183,1,1
20,235,1,1
30,55,1,1
121,206,1,1
29,38,1,1
42,151,1,1
150,212,1,1
518,536,1,1
316,514,1,1
333,467,1,1
61,408,1,1
312,426,1,1
41,347,1,1
463,211,1,1
149,398,1,1
12,544,1,1
274,507,1,1
396,429,1,1
116,504,1,1
270,377,1,1
166,404,1,1
41,167,1,1
7,392,1,1
406,506,1,1
476,37,1,1
290,426,1,1
9,215,1,1
71,441,1,1
122,262,1,1
508,495,1,1
12,497,1,1
5,529,1,1
97,414,1,1
32,544,1,1
79,140,1,1
90,484,1,1
39,281,1,1
56,201,1,1
230,416,1,1
245,431,1,1
3,457,1,1
10,463,1,1
41,221,1,1
7,336,1,1
55,378,1,1
181,295,1,1
53,460,1,1
94,245,1,1
261,352,1,1
3,33,1,1
59,205,1,1
32,281,1,1
9,6,1,1
33,423,1,1
382,536,1,1
236,280,1,1
476,190,1,1
351,533,1,1
106,294,1,1
73,136,1,1
249,321,1,1
56,373,1,1
181,323,1,1
406,387,1,1
11,37,1,1
240,333,1,1
10,206,1,1
218,287,1,1
60,412,1,1
35,89,1,1
318,389,1,1
201,550,1,1
187,354,1,1
13,167,1,1
262,450,1,1
140,203,1,1
3,174,1,1
125,16,1,1
139,355,1,1
101,312,1,1
179,424,1,1
37,218,1,1
30,491,1,1
25,351,1,1
265,115,1,1
284,477,1,1
221,362,1,1
34,489,1,1
20,306,1,1
48,319,1,1
29,423,1,1
353,388,1,1
180,411,1,1
265,311,1,1
90,253,1,1
10,93,1,1
45,256,1,1
34,310,1,1
179,322,1,1
3,535,1,1
476,249,1,1
40,481,1,1
239,471,1,1
393,49,1,1
113,451,1,1
7,256,1,1
174,196,1,1
50,243,1,1
268,280,1,1
399,528,1,1
50,129,1,1
299,332,1,1
508,484,1,1
295,484,1,1
255,342,1,1
476,410,1,1
508,208,1,1
50,407,1,1
437,461,1,1
108,202,1,1
212,252,1,1
33,551,1,1
146,338,1,1
417,511,1,1
121,397,1,1
4,513,1,1
233,471,1,1
65,125,1,1
22,224,1,1
37,51,1,1
43,498,1,1
17,176,1,1
41,3,1,1
42,47,1,1
22,28,1,1
423,551,1,1
161,468,1,1
3,94,1,1
178,530,1,1
48,208,1,1
36,182,1,1
60,235,1,1
53,143,1,1
78,174,1,1
15,124,1,1
263,97,1,1
219,510,1,1
223,529,1,1
188,526,1,1
39,520,1,1
153,361,1,1
53,23,1,1
17,391,1,1
476,529,1,1
22,399,1,1
248,322,1,1
306,497,1,1
207,385,1,1
52,99,1,1
84,174,1,1
1,87,1,1
310,458,1,1
358,518,1,1
40,18,1,1
220,450,1,1
34,151,1,1
406,284,1,1
151,403,1,1
204,216,1,1
53,62,1,1
45,369,1,1
33,304,1,1
307,378,1,1
107,391,1,1
321,351,1,1
212,249,1,1
33,69,1,1
4,13,1,1
127,502,1,1
1,163,1,1
10,271,1,1
53,369,1,1
249,373,1,1
4,425,1,1
23,288,1,1
412,550,1,1
466,490,1,1
96,543,1,1
291,388,1,1
150,375,1,1
11,72,1,1
105,182,1,1
33,147,1,1
25,61,1,1
38,463,1,1
405,415,1,1
239,365,1,1
35,121,1,1
31,94,1,1
179,395,1,1
102,223,1,1
11,228,1,1
104,535,1,1
13,233,1,1
34,187,1,1
278,494,1,1
45,530,1,1
43,123,1,1
219,423,1,1
5,385,1,1
52,184,1,1
28,278,1,1
208,189,1,1
208,490,1,1
53,480,1,1
269,472,1,1
306,553,1,1
91,92,1,1
4,288,1,1
208,173,1,1
276,434,1,1
94,273,1,1
29,340,1,1
3,133,1,1
101,495,1,1
38,104,1,1
266,306,1,1
39,527,1,1
444,477,1,1
258,554,1,1
236,39,1,1
67,299,1,1
508,25,1,1
152,345,1,1
508,397,1,1
11,240,1,1
34,455,1,1
135,538,1,1
329,436,1,1
314,392,1,1
259,310,1,1
109,120,1,1
184,395,1,1
409,554,1,1
205,353,1,1
48,158,1,1
176,550,1,1
37,67,1,1
273,312,1,1
73,242,1,1
406,406,1,1
7,285,1,1
31,46,1,1
377,468,1,1
78,305,1,1
352,478,1,1
17,69,1,1
121,400,1,1
167,544,1,1
206,325,1,1
176,18,1,1
5,507,1,1
15,406,1,1
349,546,1,1
283,26,1,1
4,11,1,1
48,380,1,1
1,547,1,1
327,447,1,1
158,272,1,1
9,334,1,1
168,503,1,1
322,414,1,1
27,48,1,1
1,274,1,1
430,453,1,1
17,375,1,1
158,507,1,1
125,237,1,1
48,54,1,1
263,342,1,1
212,477,1,1
39,370,1,1
181,474,1,1
229,245,1,1
37,222,1,1
84,336,1,1
7,450,1,1
41,476,1,1
27,418,1,1
225,368,1,1
35,334,1,1
425,514,1,1
338,366,1,1
164,334,1,1
79,197,1,1
58,467,1,1
304,340,1,1
212,14,1,1
42,222,1,1
224,385,1,1
7,25,1,1
34,208,1,1
32,127,1,1
3,84,1,1
499,187,1,1
1,463,1,1
71,172,1,1
48,445,1,1
41,5,1,1
94,276,1,1
41,146,1,1
32,463,1,1
58,272,1,1
53,89,1,1
241,14,1,1
6,128,1,1
38,346,1,1
393,407,1,1
322,461,1,1
41,390,1,1
12,76,1,1
35,128,1,1
31,409,1,1
53,12,1,1
231,368,1,1
63,110,1,1
50,424,1,1
20,444,1,1
155,186,1,1
254,314,1,1
458,482,1,1
349,548,1,1
60,221,1,1
52,49,1,1
263,414,1,1
281,498,1,1
163,445,1,1
144,288,1,1
314,553,1,1
474,503,1,1
207,534,1,1
41,171,1,1
58,163,1,1
254,453,1,1
260,478,1,1
12,214,1,1
107,293,1,1
43,234,1,1
83,209,1,1
87,134,1,1
508,490,1,1
4,441,1,1
332,420,1,1
3,288,1,1
476,293,1,1
74,194,1,1
68,317,1,1
30,48,1,1
257,414,1,1
53,53,1,1
189,369,1,1
73,180,1,1
61,344,1,1
72,346,1,1
30,295,1,1
470,548,1,1
32,50,1,1
17,163,1,1
60,262,1,1
1,245,1,1
21,176,1,1
399,357,1,1
65,332,1,1
7,430,1,1
287,401,1,1
298,55,1,1
164,254,1,1
3,222,1,1
251,478,1,1
28,64,1,1
20,38,1,1
313,348,1,1
259,462,1,1
765,1310,2,2
749,1496,2,2
1209,1390,2,2
565,964,2,2
1490,1528,2,2
1396,1620,2,2
913,1221,2,2
584,1472,2,2
686,1405,2,2
1272,1602,2,2
849,1488,2,2
1192,1610,2,2
597,650,2,2
560,1462,2,2
629,1565,2,2
610,1207,2,2
860,1039,2,2
653,775,2,2
557,1454,2,2
633,578,2,2
569,1601,2,2
694,1469,2,2
1084,1471,2,2
654,871,2,2
728,664,2,2
1214,1270,2,2
1028,1085,2,2
626,1293,2,2
1190,1203,2,2
824,1088,2,2
641,1352,2,2
692,930,2,2
937,1146,2,2
1019,1337,2,2
838,975,2,2
560,1363,2,2
637,1497,2,2
564,569,2,2
637,791,2,2
872,1431,2,2
823,1565,2,2
639,1056,2,2
560,593,2,2
930,1281,2,2
1278,1563,2,2
615,618,2,2
591,1472,2,2
604,556,2,2
689,1139,2,2
664,1476,2,2
998,1078,2,2
719,749,2,2
783,646,2,2
796,1157,2,2
870,1052,2,2
681,1094,2,2
834,1091,2,2
1395,579,2,2
792,1279,2,2
572,648,2,2
626,707,2,2
600,1039,2,2
796,582,2,2
556,1106,2,2
649,662,2,2
1147,1604,2,2
583,1274,2,2
557,611,2,2
1134,1541,2,2
650,1111,2,2
1041,1368,2,2
1601,852,2,2
1121,1217,2,2
787,1276,2,2
565,1042,2,2
1237,1201,2,2
1399,1492,2,2
871,1628,2,2
633,1623,2,2
1141,1226,2,2
602,1441,2,2
1379,1511,2,2
563,1084,2,2
692,1302,2,2
890,1062,2,2
615,1082,2,2
1091,1627,2,2
636,1300,2,2
559,578,2,2
742,1099,2,2
624,631,2,2
561,922,2,2
649,1359,2,2
659,1429,2,2
1533,1615,2,2
1290,1539,2,2
593,600,2,2
1438,589,2,2
1175,1295,2,2
579,650,2,2
621,1293,2,2
671,1052,2,2
1157,1351,2,2
829,848,2,2
638,781,2,2
612,1439,2,2
1385,1392,2,2
559,1043,2,2
836,1056,2,2
1152,1622,2,2
619,1171,2,2
584,1253,2,2
575,1001,2,2
580,939,2,2
582,610,2,2
1125,1257,2,2
907,967,2,2
566,1513,2,2
846,1278,2,2
951,1126,2,2
638,1038,2,2
600,1458,2,2
558,1456,2,2
828,1400,2,2
586,1185,2,2
1507,1594,2,2
672,1492,2,2
617,633,2,2
563,908,2,2
575,1377,2,2
905,1621,2,2
918,1657,2,2
710,1306,2,2
634,724,2,2
1264,1414,2,2
1293,1324,2,2
898,1367,2,2
565,1482,2,2
973,1009,2,2
732,1102,2,2
777,1418,2,2
1183,1658,2,2
1141,1628,2,2
1475,1579,2,2
742,1202,2,2
1104,1115,2,2
1060,1213,2,2
763,1437,2,2
1464,1517,2,2
586,928,2,2
663,1332,2,2
1017,1018,2,2
1169,1628,2,2
715,1625,2,2
840,1636,2,2
591,1145,2,2
587,715,2,2
890,1246,2,2
638,1120,2,2
1024,1203,2,2
1073,1210,2,2
557,580,2,2
688,820,2,2
631,1084,2,2
1058,1177,2,2
877,1304,2,2
1030,1156,2,2
792,1649,2,2
556,1496,2,2
642,1106,2,2
603,876,2,2
602,1162,2,2
961,1498,2,2
587,587,2,2
648,1566,2,2
656,1401,2,2
742,1249,2,2
672,1090,2,2
572,1158,2,2
826,885,2,2
1146,1312,2,2
628,1299,2,2
1226,1593,2,2
666,1196,2,2
611,1124,2,2
589,1573,2,2
1462,1634,2,2
558,638,2,2
593,1098,2,2
625,1580,2,2
715,725,2,2
798,1183,2,2
1231,1253,2,2
1353,1630,2,2
816,948,2,2
1190,1621,2,2
1088,1478,2,2
1415,1542,2,2
1340,1348,2,2
1124,1122,2,2
565,674,2,2
1438,1002,2,2
654,1067,2,2
651,862,2,2
574,952,2,2
1054,1288,2,2
653,1651,2,2
613,1188,2,2
695,760,2,2
692,1587,2,2
620,865,2,2
704,1130,2,2
602,1067,2,2
558,611,2,2
796,1423,2,2
825,1387,2,2
597,1037,2,2
1031,1620,2,2
1325,1649,2,2
1011,1464,2,2
565,641,2,2
1317,1593,2,2
625,1383,2,2
1198,1570,2,2
796,1208,2,2
559,748,2,2
1029,1461,2,2
762,1357,2,2
866,1562,2,2
566,1042,2,2
689,944,2,2
955,983,2,2
1462,660,2,2
1126,1337,2,2
579,1011,2,2
728,1614,2,2
624,1579,2,2
1601,581,2,2
1345,1516,2,2
797,978,2,2
630,915,2,2
665,1467,2,2
597,1167,2,2
926,1300,2,2
1355,1398,2,2
582,800,2,2
650,1199,2,2
620,1340,2,2
617,789,2,2
576,1573,2,2
1309,1647,2,2
589,1618,2,2
587,596,2,2
796,1651,2,2
564,607,2,2
763,1156,2,2
603,605,2,2
786,1338,2,2
1350,1398,2,2
685,713,2,2
941,1449,2,2
975,1195,2,2
1079,1186,2,2
936,1283,2,2
971,1547,2,2
838,562,2,2
613,982,2,2
1088,1625,2,2
1152,1165,2,2
1395,1152,2,2
653,746,2,2
1234,1240,2,2
1032,1444,2,2
1090,1118,2,2
624,1492,2,2
582,1208,2,2
615,1563,2,2
580,1048,2,2
597,1502,2,2
696,1381,2,2
1031,1321,2,2
584,703,2,2
569,983,2,2
892,1634,2,2
653,819,2,2
559,958,2,2
924,1308,2,2
590,877,2,2
774,1230,2,2
739,777,2,2
1084,1556,2,2
1031,1290,2,2
796,996,2,2
564,1085,2,2
1121,633,2,2
670,1444,2,2
1094,1545,2,2
659,1271,2,2
913,1027,2,2
1029,1468,2,2
946,1027,2,2
796,1480,2,2
1031,1253,2,2
1061,1321,2,2
684,1289,2,2
662,1107,2,2
630,908,2,2
561,1455,2,2
619,860,2,2
607,1158,2,2
594,917,2,2
1075,1252,2,2
561,914,2,2
715,923,2,2
688,714,2,2
642,1177,2,2
650,1050,2,2
661,1024,2,2
742,635,2,2
558,1430,2,2
1644,1429,2,2
557,561,2,2
786,1350,2,2
946,1556,2,2
715,665,2,2
669,1608,2,2
1258,1332,2,2
1102,1199,2,2
838,1157,2,2
1359,1537,2,2
723,902,2,2
643,592,2,2
1006,1642,2,2
759,1095,2,2
1426,1442,2,2
566,583,2,2
665,699,2,2
1601,1631,2,2
1318,1420,2,2
1533,1558,2,2
611,1038,2,2
1554,1650,2,2
638,1029,2,2
1231,791,2,2
1112,1439,2,2
1400,1599,2,2
587,974,2,2
603,1653,2,2
897,1111,2,2
613,862,2,2
867,1104,2,2
571,625,2,2
560,1272,2,2
564,956,2,2
570,694,2,2
575,1503,2,2
614,1347,2,2
760,1543,2,2
649,915,2,2
597,933,2,2
914,1392,2,2
572,1601,2,2
1601,1223,2,2
1438,1203,2,2
1117,1372,2,2
626,637,2,2
833,1116,2,2
601,1207,2,2
788,988,2,2
591,631,2,2
683,1576,2,2
940,1606,2,2
